id,uid,description,permission-granted,permission-revoked,original-time,save-time
268,1265459,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 15:29,2025/10/19 15:36
269,1365738,扰乱社区秩序,0,32768,2025/10/19 18:35,2025/10/19 18:53
270,1626247,置顶帖刷屏（7 天）,0,32768,2025/10/19 19:22,2025/10/19 19:34
271,1718117,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 21:43,2025/10/19 22:23
272,1096038,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 21:43,2025/10/19 22:23
273,1071907,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 21:43,2025/10/19 22:23
274,1079046,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 21:43,2025/10/19 22:23
275,1271528,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 21:43,2025/10/19 22:23
276,1055502,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 21:43,2025/10/19 22:23
277,1497153,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 21:43,2025/10/19 22:23
278,1347739,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 21:43,2025/10/19 22:23
279,1295837,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 21:43,2025/10/19 22:23
280,1653600,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 21:43,2025/10/19 22:23
281,1733589,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/19 21:43,2025/10/19 22:23
282,678881,"根据用户申请（#QLRX640137）进行调整：\
用户申请",0,32768,2025/10/19 21:41,2025/10/19 22:23
283,940009,"根据用户申请（#TXWR876638）进行调整：\
用户申请",0,753664,2025/10/19 21:41,2025/10/19 22:23
284,563217,"根据用户申请（#FKFA756105）进行调整：\
禁言满一年",32768,0,2025/10/19 21:41,2025/10/19 22:23
285,1213919,"根据用户申请（#CVVC251027）进行调整：\
使用奖项认证复活币解除禁止图床",524288,0,2025/10/19 21:41,2025/10/19 22:23
286,1549034,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/20 19:15,2025/10/20 19:22
287,1788805,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/20 19:15,2025/10/20 19:22
288,1618284,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/20 19:15,2025/10/20 19:22
289,784721,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/21 11:09,2025/10/21 11:23
290,1255621,"根据用户申请（#RUQA664164）进行调整：\
禁止私信满一年",65536,0,2025/10/21 14:28,2025/10/21 14:44
291,985481,"根据用户申请（#RWLV863649）进行调整：\
禁止私信满一年",65536,0,2025/10/21 14:28,2025/10/21 14:44
292,1781262,"根据用户申请（#VTYW443328）进行调整：\
用户申请",0,32768,2025/10/21 14:28,2025/10/21 14:44
293,919748,"根据用户申请（#JQUR759846）进行调整：\
用户申请",0,32768,2025/10/21 14:28,2025/10/21 14:44
294,1021055,"根据用户申请（#FHHX620197）进行调整：\
解除用户申请的禁言",32768,0,2025/10/21 14:28,2025/10/21 14:44
295,1355634,"根据用户申请（#BGVA523110）进行调整：\
用户申请",0,32768,2025/10/21 14:28,2025/10/21 14:44
296,576074,"根据用户申请（#FVAG481137）进行调整：\
禁言满 7 天",32768,0,2025/10/21 14:28,2025/10/21 14:44
297,1791952,"根据用户申请（#RQEE882909）进行调整：\
解除用户申请的禁止权限",753664,0,2025/10/21 14:27,2025/10/21 14:44
298,1493769,"根据用户申请（#YWVV765233）进行调整：\
解除用户申请的禁言",32768,0,2025/10/21 14:27,2025/10/21 14:44
299,655233,"根据用户申请（#WKWJ042161）进行调整：\
禁言满一年",32768,0,2025/10/21 14:27,2025/10/21 14:44
300,1847022,"根据用户申请（#XFGT035696）进行调整：\
解除用户申请的禁止图床",524288,0,2025/10/21 14:27,2025/10/21 14:44
301,1437303,无意义工单（7天）,0,32768,2025/10/21 16:17,2025/10/21 16:57
302,1279447,在管理明确禁止无意义回复的置顶讨论中发布无意义回复（7 天）,0,32768,2025/10/21 17:33,2025/10/21 18:14
303,1461550,置顶帖刷屏,0,32768,2025/10/21 17:33,2025/10/21 18:14
304,1501426,用户名违规,0,2,2025/10/21 21:31,2025/10/21 21:37
305,1379747,抄袭大量题解、滥用评测资源、有多次棕名前科,0,2,2025/10/21 21:29,2025/10/21 21:37
306,1003743,于 10 月 19 日在长时限试题中多次提交无意义代码，滥用评测资源,0,2,2025/10/21 21:26,2025/10/21 21:37
307,1753388,"根据用户申请（#FAVB561622）进行调整：\
用户申请",0,131072,2025/10/21 21:24,2025/10/21 21:37
308,1661188,违规头像,0,2,2025/10/22 14:08,2025/10/22 14:29
309,775747,上传违规图片,0,524288,2025/10/22 14:05,2025/10/22 14:29
310,1199013,多次提交无意义题解,0,131072,2025/10/22 13:53,2025/10/22 14:29
311,1351318,"根据用户申请（#QEFU965408）进行调整：\
禁言满 7 天",32768,0,2025/10/22 13:14,2025/10/22 14:29
312,1323005,"根据用户申请（#CWHK666932）进行调整：\
禁言满 7 天",32768,0,2025/10/22 13:14,2025/10/22 14:29
313,1126185,提交书面检讨,65536,0,2025/10/22 17:25,2025/10/22 17:30
314,1831416,因学术不端而棕名惩罚 28 天,0,0,2025/10/22 17:24,2025/10/22 17:30
315,684810,提交书面检讨,131072,0,2025/10/22 17:16,2025/10/22 17:30
316,911439,提交书面检讨,2,0,2025/10/22 17:15,2025/10/22 17:30
317,1214197,提交书面检讨,2,0,2025/10/22 17:14,2025/10/22 17:30
318,1271702,提交书面检讨,2,0,2025/10/22 17:13,2025/10/22 17:30
319,1661307,提交书面检讨,2,0,2025/10/22 17:12,2025/10/22 17:30
320,751062,提交书面检讨,2,0,2025/10/22 17:03,2025/10/22 17:30
321,1513175,1946365 大号,0,2,2025/10/22 18:43,2025/10/22 19:22
322,1244736,1946365 大号,0,2,2025/10/22 18:37,2025/10/22 19:22
323,1946365,辱骂,0,2,2025/10/22 18:36,2025/10/22 19:22
324,1861528,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
325,1856272,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
326,1838033,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
327,1836843,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
328,1808961,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
329,1808336,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
330,1808107,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
331,1807482,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
332,1801476,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
333,1799491,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
334,1685001,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
335,1647036,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
336,1639041,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
337,1584112,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
338,1579625,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
339,1494107,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
340,1487551,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
341,1446373,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
342,1426090,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
343,1398626,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
344,1396168,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
345,1391087,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
346,1387146,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
347,1371854,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
348,1368765,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
349,1365080,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
350,1337429,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
351,1335838,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
352,1332158,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
353,1289203,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
354,1272390,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
355,1217737,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
356,1070580,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
357,1060704,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
358,1052060,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
359,1028949,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
360,1016291,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
361,993760,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
362,965313,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
363,735821,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
364,732145,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
365,272652,多次比赛作弊,0,2,2025/10/22 17:54,2025/10/22 19:22
366,1747719,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
367,1468040,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
368,1284916,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
369,1274969,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
370,1809241,多次比赛违规,0,2,2025/10/22 19:27,2025/10/22 19:27
371,1398644,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
372,10837,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
373,1332080,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
374,885701,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
375,933094,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
376,1058679,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
377,1530390,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
378,1308586,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
379,1903035,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
380,935744,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
381,639944,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
382,1684424,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
383,1531427,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
384,742462,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
385,1305780,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
386,1939005,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
387,1003743,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
388,1003121,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
389,1277550,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
390,1473422,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
391,1194296,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
392,784884,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
393,1400149,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
394,102720,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
395,1806207,多次比赛违规,0,2,2025/10/22 19:27,2025/10/22 19:27
396,1641598,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
397,1515571,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
398,1808061,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
399,1935632,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
400,932505,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
401,749968,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
402,1092091,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
403,1189063,因学术不端而棕名惩罚 14 天,0,0,2025/10/22 19:27,2025/10/22 19:27
404,720023,"根据用户申请（#YLQJ414461）进行调整：\
满一年",65536,0,2025/10/22 19:49,2025/10/22 19:50
405,1488835,"根据用户申请（#XGXX860597）进行调整：\
解除用户申请的禁言、禁私信",98304,0,2025/10/22 19:49,2025/10/22 19:50
406,1449703,"根据用户申请（#QTVU573234）进行调整：\
解除用户申请的禁言、禁私信",98304,0,2025/10/22 19:48,2025/10/22 19:50
407,1901866,犇犇骚扰管理,0,32768,2025/10/23 14:24,2025/10/23 14:29
408,1178674,提交书面检讨,2,0,2025/10/23 14:17,2025/10/23 14:29
409,1736791,于 10-16 滥用评测资源,0,2,2025/10/23 18:09,2025/10/23 18:25
410,1842010,于 10-17 滥用评测资源,0,2,2025/10/23 18:08,2025/10/23 18:25
411,970047,滥用评测资源,0,2,2025/10/23 18:08,2025/10/23 18:25
412,1910065,私信骚扰管理,0,65536,2025/10/23 19:50,2025/10/23 19:52
413,1014869,在题目板块中发布非题目有关内容（7天）,0,32768,2025/10/23 19:48,2025/10/23 19:52
414,1014869,因学术不端而棕名惩罚 14 天,0,0,2025/10/23 20:03,2025/10/23 20:26
415,1332158,报名网校课程使用复活币,2,0,2025/10/24 12:14,2025/10/24 12:21
416,1740981,"根据用户申请（#RKFW398349）进行调整：\
禁言满 7 天",32768,0,2025/10/24 19:56,2025/10/24 20:14
417,1364336,"根据用户申请（#WCBG354973）进行调整：\
禁言满 7 天",32768,0,2025/10/24 19:56,2025/10/24 20:14
418,1047550,"根据用户申请（#KHYR486146）进行调整：\
解除用户申请的禁言",32768,0,2025/10/24 21:57,2025/10/24 22:46
419,1808061,多次比赛作弊,0,2,2025/10/25 14:41,2025/10/25 14:59
420,1530390,多次比赛作弊,0,2,2025/10/25 14:41,2025/10/25 14:59
421,1058679,多次比赛作弊,0,2,2025/10/25 14:41,2025/10/25 14:59
422,1003121,多次比赛作弊,0,2,2025/10/25 14:41,2025/10/25 14:59
423,933094,多次比赛作弊,0,2,2025/10/25 14:41,2025/10/25 14:59
424,932505,多次比赛作弊,0,2,2025/10/25 14:41,2025/10/25 14:59
425,885701,多次比赛作弊,0,2,2025/10/25 14:41,2025/10/25 14:59
426,1424961,回帖辱骂（7 天）,0,32768,2025/10/25 14:37,2025/10/25 14:59
427,1246277,提交书面检讨,2,0,2025/10/25 15:30,2025/10/25 15:38
428,1399537,满 7 天,32768,0,2025/10/25 15:28,2025/10/25 15:38
429,1272852,因学术不端而棕名惩罚 14 天,0,0,2025/10/25 17:43,2025/10/25 17:48
430,1513232,因学术不端而棕名惩罚 14 天,0,0,2025/10/25 21:33,2025/10/25 21:51
431,1144604,封禁满一年,2,0,2025/10/25 22:28,2025/10/25 22:28
432,1761189,无意义工单辱骂,0,32768,2025/10/25 22:26,2025/10/25 22:28
433,1207677,"根据用户申请（#JBLC324548）进行调整：\
禁言满 7 天",32768,0,2025/10/25 22:24,2025/10/25 22:28
434,1662541,"根据用户申请（#RJAE501749）进行调整：\
用户申请",0,65536,2025/10/25 22:24,2025/10/25 22:28
435,1056050,"根据用户申请（#YLJY868365）进行调整：\
用户申请",0,753664,2025/10/25 22:24,2025/10/25 22:28
436,1395756,"根据用户申请（#HXYC565837）进行调整：\
用户申请",0,753664,2025/10/25 22:24,2025/10/25 22:28
437,1416348,"根据用户申请（#QWHC322796）进行调整：\
用户申请",0,32768,2025/10/25 22:24,2025/10/25 22:28
438,1327843,"根据用户申请（#CWRF418723）进行调整：\
用户申请",0,655360,2025/10/25 22:24,2025/10/25 22:28
439,981592,"根据用户申请（#HARG418480）进行调整：\
用户申请",0,65536,2025/10/25 22:23,2025/10/25 22:28
440,1246903,"根据用户申请（#XYBT402609）进行调整：\
禁言满 7 天",32768,0,2025/10/25 22:23,2025/10/25 22:28
441,1652569,"根据用户申请（#RFGA618305）进行调整：\
禁言满 7 天",32768,0,2025/10/25 22:23,2025/10/25 22:28
442,1024331,"根据用户申请（#CHCV178750）进行调整：\
禁言满 7 天",32768,0,2025/10/25 22:23,2025/10/25 22:28
443,740579,"根据用户申请（#VCLR834369）进行调整：\
禁止私信满一年",65536,0,2025/10/25 22:23,2025/10/25 22:28
444,1202504,"根据用户申请（#CKVL191454）进行调整：\
用户申请",0,65536,2025/10/25 22:22,2025/10/25 22:28
445,774851,"根据用户申请（#VUTK154252）进行调整：\
解除用户申请的禁言",0,32768,2025/10/25 22:22,2025/10/25 22:28
446,1049846,"根据用户申请（#HREA976336）进行调整：\
禁言满一年",32768,0,2025/10/25 22:22,2025/10/25 22:28
447,1432361,"根据用户申请（#LGQK009011）进行调整：\
禁言满 7 天",32768,0,2025/10/25 22:22,2025/10/25 22:28
448,1646989,"根据用户申请（#CAFV255864）进行调整：\
解除用户申请的禁言",32768,0,2025/10/25 22:21,2025/10/25 22:28
449,1795389,"根据用户申请（#JUWF720970）进行调整：\
解除用户申请的禁言",32768,0,2025/10/25 22:21,2025/10/25 22:28
450,1021053,"根据用户申请（#KXVB053970）进行调整：\
用户申请",0,32768,2025/10/25 22:21,2025/10/25 22:28
451,929408,"根据用户申请（#UVBC162221）进行调整：\
解除用户申请的禁言",524288,0,2025/10/25 22:21,2025/10/25 22:28
452,1953599,违规用户名,0,2,2025/10/25 22:20,2025/10/25 22:28
453,1953836,扰乱社区秩序,0,2,2025/10/26 10:22,2025/10/26 10:34
454,1271480,"根据用户申请（#KGCK151011）进行调整：\
解除用户申请的禁言",32768,0,2025/10/26 14:05,2025/10/26 14:56
455,1274550,"根据用户申请（#BQGA174858）进行调整：\
禁言满 7 天",32768,0,2025/10/26 14:05,2025/10/26 14:56
456,1666970,"根据用户申请（#WGUB867744）进行调整：\
禁言满 7 天",32768,0,2025/10/26 14:05,2025/10/26 14:56
